 1) database/db1/tbl1.csv
 2)
 3) contains comma-separated seed data for table:
 4)
 5) 	tbl1
 6)
 7) in MySQL database:
 8)
 9) 	db1
10)
11) Row definition adheres to the syntax:
12)
13) id,col1<NEWLINE>
74333,col174333
74334,col174334
74335,col174335
74336,col174336
74337,col174337
74338,col174338
74339,col174339
74340,col174340
74341,col174341
74342,col174342
74343,col174343
74344,col174344
74345,col174345
74346,col174346
74347,col174347
74348,col174348
74349,col174349
74350,col174350
74351,col174351
74352,col174352
74353,col174353
74354,col174354
74355,col174355
74356,col174356
74357,col174357
74358,col174358
74359,col174359
74360,col174360
74361,col174361
74362,col174362
74363,col174363
74364,col174364
74365,col174365
74366,col174366
74367,col174367
74368,col174368
74369,col174369
74370,col174370
74371,col174371
74372,col174372
74373,col174373
74374,col174374
74375,col174375
74376,col174376
74377,col174377
74378,col174378
74379,col174379
74380,col174380
74381,col174381
74382,col174382
74383,col174383
74384,col174384
74385,col174385
74386,col174386
74387,col174387
74388,col174388
74389,col174389
74390,col174390
74391,col174391
74392,col174392
74393,col174393
74394,col174394
74395,col174395
74396,col174396
74397,col174397
74398,col174398
74399,col174399
74400,col174400
74401,col174401
74402,col174402
74403,col174403
74404,col174404
74405,col174405
74406,col174406
74407,col174407
74408,col174408
74409,col174409
74410,col174410
74411,col174411
74412,col174412
74413,col174413
74414,col174414
74415,col174415
74416,col174416
74417,col174417
74418,col174418
74419,col174419
74420,col174420
74421,col174421
74422,col174422
74423,col174423
74424,col174424
74425,col174425
74426,col174426
74427,col174427
74428,col174428
74429,col174429
74430,col174430
74431,col174431
74432,col174432
74433,col174433
74434,col174434
74435,col174435
74436,col174436
74437,col174437
74438,col174438
74439,col174439
74440,col174440
74441,col174441
74442,col174442
74443,col174443
74444,col174444
74445,col174445
74446,col174446
74447,col174447
74448,col174448
74449,col174449
74450,col174450
74451,col174451
74452,col174452
74453,col174453
74454,col174454
74455,col174455
74456,col174456
74457,col174457
74458,col174458
74459,col174459
74460,col174460
74461,col174461
74462,col174462
74463,col174463
74464,col174464
74465,col174465
74466,col174466
74467,col174467
74468,col174468
74469,col174469
74470,col174470
74471,col174471
74472,col174472
74473,col174473
74474,col174474
74475,col174475
74476,col174476
74477,col174477
74478,col174478
74479,col174479
74480,col174480
74481,col174481
74482,col174482
74483,col174483
74484,col174484
74485,col174485
74486,col174486
74487,col174487
74488,col174488
74489,col174489
74490,col174490
74491,col174491
74492,col174492
74493,col174493
74494,col174494
74495,col174495
74496,col174496
74497,col174497
74498,col174498
74499,col174499
74500,col174500
74501,col174501
74502,col174502
74503,col174503
74504,col174504
74505,col174505
74506,col174506
74507,col174507
74508,col174508
74509,col174509
74510,col174510
74511,col174511
74512,col174512
74513,col174513
74514,col174514
74515,col174515
74516,col174516
74517,col174517
74518,col174518
74519,col174519
74520,col174520
74521,col174521
74522,col174522
74523,col174523
74524,col174524
74525,col174525
74526,col174526
74527,col174527
74528,col174528
74529,col174529
74530,col174530
74531,col174531
74532,col174532
74533,col174533
74534,col174534
74535,col174535
74536,col174536
74537,col174537
74538,col174538
74539,col174539
74540,col174540
74541,col174541
74542,col174542
74543,col174543
74544,col174544
74545,col174545
74546,col174546
74547,col174547
74548,col174548
74549,col174549
74550,col174550
74551,col174551
74552,col174552
74553,col174553
74554,col174554
74555,col174555
74556,col174556
74557,col174557
74558,col174558
74559,col174559
74560,col174560
74561,col174561
74562,col174562
74563,col174563
74564,col174564
74565,col174565
74566,col174566
74567,col174567
74568,col174568
74569,col174569
74570,col174570
74571,col174571
74572,col174572
74573,col174573
74574,col174574
74575,col174575
74576,col174576
74577,col174577
74578,col174578
74579,col174579
74580,col174580
74581,col174581
74582,col174582
74583,col174583
74584,col174584
74585,col174585
74586,col174586
74587,col174587
74588,col174588
74589,col174589
74590,col174590
74591,col174591
74592,col174592
74593,col174593
74594,col174594
74595,col174595
74596,col174596
74597,col174597
74598,col174598
74599,col174599
74600,col174600
74601,col174601
74602,col174602
74603,col174603
74604,col174604
74605,col174605
74606,col174606
74607,col174607
74608,col174608
74609,col174609
74610,col174610
74611,col174611
74612,col174612
74613,col174613
74614,col174614
74615,col174615
74616,col174616
74617,col174617
74618,col174618
74619,col174619
74620,col174620
74621,col174621
74622,col174622
74623,col174623
74624,col174624
74625,col174625
74626,col174626
74627,col174627
74628,col174628
74629,col174629
74630,col174630
74631,col174631
74632,col174632
74633,col174633
74634,col174634
74635,col174635
74636,col174636
74637,col174637
74638,col174638
74639,col174639
74640,col174640
74641,col174641
74642,col174642
74643,col174643
74644,col174644
74645,col174645
74646,col174646
74647,col174647
74648,col174648
74649,col174649
74650,col174650
74651,col174651
74652,col174652
74653,col174653
74654,col174654
74655,col174655
74656,col174656
74657,col174657
74658,col174658
74659,col174659
74660,col174660
74661,col174661
74662,col174662
74663,col174663
74664,col174664
74665,col174665
74666,col174666
74667,col174667
74668,col174668
74669,col174669
74670,col174670
74671,col174671
74672,col174672
74673,col174673
74674,col174674
74675,col174675
74676,col174676
74677,col174677
74678,col174678
74679,col174679
74680,col174680
74681,col174681
74682,col174682
74683,col174683
74684,col174684
74685,col174685
74686,col174686
74687,col174687
74688,col174688
74689,col174689
74690,col174690
74691,col174691
74692,col174692
74693,col174693
74694,col174694
74695,col174695
74696,col174696
74697,col174697
74698,col174698
74699,col174699
74700,col174700
74701,col174701
74702,col174702
74703,col174703
74704,col174704
74705,col174705
74706,col174706
74707,col174707
74708,col174708
74709,col174709
74710,col174710
74711,col174711
74712,col174712
74713,col174713
74714,col174714
74715,col174715
74716,col174716
74717,col174717
74718,col174718
74719,col174719
74720,col174720
74721,col174721
74722,col174722
74723,col174723
74724,col174724
74725,col174725
74726,col174726
74727,col174727
74728,col174728
74729,col174729
74730,col174730
74731,col174731
74732,col174732
74733,col174733
74734,col174734
74735,col174735
74736,col174736
74737,col174737
74738,col174738
74739,col174739
74740,col174740
74741,col174741
74742,col174742
74743,col174743
74744,col174744
74745,col174745
74746,col174746
74747,col174747
74748,col174748
74749,col174749
74750,col174750
74751,col174751
74752,col174752
74753,col174753
74754,col174754
74755,col174755
74756,col174756
74757,col174757
74758,col174758
74759,col174759
74760,col174760
74761,col174761
74762,col174762
74763,col174763
74764,col174764
74765,col174765
74766,col174766
74767,col174767
74768,col174768
74769,col174769
74770,col174770
74771,col174771
74772,col174772
74773,col174773
74774,col174774
74775,col174775
74776,col174776
74777,col174777
74778,col174778
74779,col174779
74780,col174780
74781,col174781
74782,col174782
74783,col174783
74784,col174784
74785,col174785
74786,col174786
74787,col174787
74788,col174788
74789,col174789
74790,col174790
74791,col174791
74792,col174792
74793,col174793
74794,col174794
74795,col174795
74796,col174796
74797,col174797
74798,col174798
74799,col174799
74800,col174800
74801,col174801
74802,col174802
74803,col174803
74804,col174804
74805,col174805
74806,col174806
74807,col174807
74808,col174808
74809,col174809
74810,col174810
74811,col174811
74812,col174812
74813,col174813
74814,col174814
74815,col174815
74816,col174816
74817,col174817
74818,col174818
74819,col174819
74820,col174820
74821,col174821
74822,col174822
74823,col174823
74824,col174824
74825,col174825
74826,col174826
74827,col174827
74828,col174828
74829,col174829
74830,col174830
74831,col174831
74832,col174832
74833,col174833
74834,col174834
74835,col174835
74836,col174836
74837,col174837
74838,col174838
74839,col174839
74840,col174840
74841,col174841
74842,col174842
74843,col174843
74844,col174844
74845,col174845
74846,col174846
74847,col174847
74848,col174848
74849,col174849
74850,col174850
74851,col174851
74852,col174852
74853,col174853
74854,col174854
74855,col174855
74856,col174856
74857,col174857
74858,col174858
74859,col174859
74860,col174860
74861,col174861
74862,col174862
74863,col174863
74864,col174864
74865,col174865
74866,col174866
74867,col174867
74868,col174868
74869,col174869
74870,col174870
74871,col174871
74872,col174872
74873,col174873
74874,col174874
74875,col174875
74876,col174876
74877,col174877
74878,col174878
74879,col174879
74880,col174880
74881,col174881
74882,col174882
74883,col174883
74884,col174884
74885,col174885
74886,col174886
74887,col174887
74888,col174888
74889,col174889
74890,col174890
74891,col174891
74892,col174892
74893,col174893
74894,col174894
74895,col174895
74896,col174896
74897,col174897
74898,col174898
74899,col174899
74900,col174900
74901,col174901
74902,col174902
74903,col174903
74904,col174904
74905,col174905
74906,col174906
74907,col174907
74908,col174908
74909,col174909
74910,col174910
74911,col174911
74912,col174912
74913,col174913
74914,col174914
74915,col174915
74916,col174916
74917,col174917
74918,col174918
74919,col174919
74920,col174920
74921,col174921
74922,col174922
74923,col174923
74924,col174924
74925,col174925
74926,col174926
74927,col174927
74928,col174928
74929,col174929
74930,col174930
74931,col174931
74932,col174932
74933,col174933
74934,col174934
74935,col174935
74936,col174936
74937,col174937
74938,col174938
74939,col174939
74940,col174940
74941,col174941
74942,col174942
74943,col174943
74944,col174944
74945,col174945
74946,col174946
74947,col174947
74948,col174948
74949,col174949
74950,col174950
74951,col174951
74952,col174952
74953,col174953
74954,col174954
74955,col174955
74956,col174956
74957,col174957
74958,col174958
74959,col174959
74960,col174960
74961,col174961
74962,col174962
74963,col174963
74964,col174964
74965,col174965
74966,col174966
74967,col174967
74968,col174968
74969,col174969
74970,col174970
74971,col174971
74972,col174972
74973,col174973
74974,col174974
74975,col174975
74976,col174976
74977,col174977
74978,col174978
74979,col174979
74980,col174980
74981,col174981
74982,col174982
74983,col174983
74984,col174984
74985,col174985
74986,col174986
74987,col174987
74988,col174988
74989,col174989
74990,col174990
74991,col174991
74992,col174992
74993,col174993
74994,col174994
74995,col174995
74996,col174996
74997,col174997
74998,col174998
74999,col174999
75000,col175000
75001,col175001
75002,col175002
75003,col175003
75004,col175004
75005,col175005
75006,col175006
75007,col175007
75008,col175008
75009,col175009
75010,col175010
75011,col175011
75012,col175012
75013,col175013
75014,col175014
75015,col175015
75016,col175016
75017,col175017
75018,col175018
75019,col175019
75020,col175020
75021,col175021
75022,col175022
75023,col175023
75024,col175024
75025,col175025
75026,col175026
75027,col175027
75028,col175028
75029,col175029
75030,col175030
75031,col175031
75032,col175032
75033,col175033
75034,col175034
75035,col175035
75036,col175036
75037,col175037
75038,col175038
75039,col175039
75040,col175040
75041,col175041
75042,col175042
75043,col175043
75044,col175044
75045,col175045
75046,col175046
75047,col175047
75048,col175048
75049,col175049
75050,col175050
75051,col175051
75052,col175052
75053,col175053
75054,col175054
75055,col175055
75056,col175056
75057,col175057
75058,col175058
75059,col175059
75060,col175060
75061,col175061
75062,col175062
75063,col175063
75064,col175064
75065,col175065
75066,col175066
75067,col175067
75068,col175068
75069,col175069
75070,col175070
75071,col175071
75072,col175072
75073,col175073
75074,col175074
75075,col175075
75076,col175076
75077,col175077
75078,col175078
75079,col175079
75080,col175080
75081,col175081
75082,col175082
75083,col175083
75084,col175084
75085,col175085
75086,col175086
75087,col175087
75088,col175088
75089,col175089
75090,col175090
75091,col175091
75092,col175092
75093,col175093
75094,col175094
75095,col175095
75096,col175096
75097,col175097
75098,col175098
75099,col175099
75100,col175100
75101,col175101
75102,col175102
75103,col175103
75104,col175104
75105,col175105
75106,col175106
75107,col175107
75108,col175108
75109,col175109
75110,col175110
75111,col175111
75112,col175112
75113,col175113
75114,col175114
75115,col175115
75116,col175116
75117,col175117
75118,col175118
75119,col175119
75120,col175120
75121,col175121
75122,col175122
75123,col175123
75124,col175124
75125,col175125
75126,col175126
75127,col175127
75128,col175128
75129,col175129
75130,col175130
75131,col175131
75132,col175132
75133,col175133
75134,col175134
75135,col175135
75136,col175136
75137,col175137
75138,col175138
75139,col175139
75140,col175140
75141,col175141
75142,col175142
75143,col175143
75144,col175144
75145,col175145
75146,col175146
75147,col175147
75148,col175148
75149,col175149
75150,col175150
75151,col175151
75152,col175152
75153,col175153
75154,col175154
75155,col175155
75156,col175156
75157,col175157
75158,col175158
75159,col175159
75160,col175160
75161,col175161
75162,col175162
75163,col175163
75164,col175164
75165,col175165
75166,col175166
75167,col175167
75168,col175168
75169,col175169
75170,col175170
75171,col175171
75172,col175172
75173,col175173
75174,col175174
75175,col175175
75176,col175176
75177,col175177
75178,col175178
75179,col175179
75180,col175180
75181,col175181
75182,col175182
75183,col175183
75184,col175184
75185,col175185
75186,col175186
75187,col175187
75188,col175188
75189,col175189
75190,col175190
75191,col175191
75192,col175192
75193,col175193
75194,col175194
75195,col175195
75196,col175196
75197,col175197
75198,col175198
75199,col175199
75200,col175200
75201,col175201
75202,col175202
75203,col175203
75204,col175204
75205,col175205
75206,col175206
75207,col175207
75208,col175208
75209,col175209
75210,col175210
75211,col175211
75212,col175212
75213,col175213
75214,col175214
75215,col175215
75216,col175216
75217,col175217
75218,col175218
75219,col175219
75220,col175220
75221,col175221
75222,col175222
75223,col175223
75224,col175224
75225,col175225
75226,col175226
75227,col175227
75228,col175228
75229,col175229
75230,col175230
75231,col175231
75232,col175232
75233,col175233
75234,col175234
75235,col175235
75236,col175236
75237,col175237
75238,col175238
75239,col175239
75240,col175240
75241,col175241
75242,col175242
75243,col175243
75244,col175244
75245,col175245
75246,col175246
75247,col175247
75248,col175248
75249,col175249
75250,col175250
75251,col175251
75252,col175252
75253,col175253
75254,col175254
75255,col175255
75256,col175256
75257,col175257
75258,col175258
75259,col175259
75260,col175260
75261,col175261
75262,col175262
75263,col175263
75264,col175264
75265,col175265
75266,col175266
75267,col175267
75268,col175268
75269,col175269
75270,col175270
75271,col175271
75272,col175272
75273,col175273
75274,col175274
75275,col175275
75276,col175276
75277,col175277
75278,col175278
75279,col175279
75280,col175280
75281,col175281
75282,col175282
75283,col175283
75284,col175284
75285,col175285
75286,col175286
75287,col175287
75288,col175288
75289,col175289
75290,col175290
75291,col175291
75292,col175292
75293,col175293
75294,col175294
75295,col175295
75296,col175296
75297,col175297
75298,col175298
75299,col175299
75300,col175300
75301,col175301
75302,col175302
75303,col175303
75304,col175304
75305,col175305
75306,col175306
75307,col175307
75308,col175308
75309,col175309
75310,col175310
75311,col175311
75312,col175312
75313,col175313
75314,col175314
75315,col175315
75316,col175316
75317,col175317
75318,col175318
75319,col175319
75320,col175320
75321,col175321
75322,col175322
75323,col175323
75324,col175324
75325,col175325
75326,col175326
75327,col175327
75328,col175328
75329,col175329
75330,col175330
75331,col175331
75332,col175332
75333,col175333
75334,col175334
75335,col175335
75336,col175336
75337,col175337
75338,col175338
75339,col175339
75340,col175340
75341,col175341
75342,col175342
75343,col175343
75344,col175344
75345,col175345
75346,col175346
75347,col175347
75348,col175348
75349,col175349
75350,col175350
75351,col175351
75352,col175352
75353,col175353
75354,col175354
75355,col175355
75356,col175356
75357,col175357
75358,col175358
75359,col175359
75360,col175360
75361,col175361
75362,col175362
75363,col175363
75364,col175364
75365,col175365
75366,col175366
75367,col175367
75368,col175368
75369,col175369
75370,col175370
75371,col175371
75372,col175372
75373,col175373
75374,col175374
75375,col175375
75376,col175376
75377,col175377
75378,col175378
75379,col175379
75380,col175380
75381,col175381
75382,col175382
75383,col175383
75384,col175384
75385,col175385
75386,col175386
75387,col175387
75388,col175388
75389,col175389
75390,col175390
75391,col175391
75392,col175392
75393,col175393
75394,col175394
75395,col175395
75396,col175396
75397,col175397
75398,col175398
75399,col175399
75400,col175400
75401,col175401
75402,col175402
75403,col175403
75404,col175404
75405,col175405
75406,col175406
75407,col175407
75408,col175408
75409,col175409
75410,col175410
75411,col175411
75412,col175412
75413,col175413
75414,col175414
75415,col175415
75416,col175416
75417,col175417
75418,col175418
75419,col175419
75420,col175420
75421,col175421
75422,col175422
75423,col175423
75424,col175424
75425,col175425
75426,col175426
75427,col175427
75428,col175428
75429,col175429
75430,col175430
75431,col175431
75432,col175432
75433,col175433
75434,col175434
75435,col175435
75436,col175436
75437,col175437
75438,col175438
75439,col175439
75440,col175440
75441,col175441
75442,col175442
75443,col175443
75444,col175444
75445,col175445
75446,col175446
75447,col175447
75448,col175448
75449,col175449
75450,col175450
75451,col175451
75452,col175452
75453,col175453
75454,col175454
75455,col175455
75456,col175456
75457,col175457
75458,col175458
75459,col175459
75460,col175460
75461,col175461
75462,col175462
75463,col175463
75464,col175464
75465,col175465
75466,col175466
75467,col175467
75468,col175468
75469,col175469
75470,col175470
75471,col175471
75472,col175472
75473,col175473
75474,col175474
75475,col175475
75476,col175476
75477,col175477
75478,col175478
75479,col175479
75480,col175480
75481,col175481
75482,col175482
75483,col175483
75484,col175484
75485,col175485
75486,col175486
75487,col175487
75488,col175488
75489,col175489
75490,col175490
75491,col175491
75492,col175492
75493,col175493
75494,col175494
75495,col175495
75496,col175496
75497,col175497
75498,col175498
75499,col175499
75500,col175500
75501,col175501
75502,col175502
75503,col175503
75504,col175504
75505,col175505
75506,col175506
75507,col175507
75508,col175508
75509,col175509
75510,col175510
75511,col175511
75512,col175512
75513,col175513
75514,col175514
75515,col175515
75516,col175516
75517,col175517
75518,col175518
75519,col175519
75520,col175520
75521,col175521
75522,col175522
75523,col175523
75524,col175524
75525,col175525
75526,col175526
75527,col175527
75528,col175528
75529,col175529
75530,col175530
75531,col175531
75532,col175532
75533,col175533
75534,col175534
75535,col175535
75536,col175536
75537,col175537
75538,col175538
75539,col175539
75540,col175540
75541,col175541
75542,col175542
75543,col175543
75544,col175544
75545,col175545
75546,col175546
75547,col175547
75548,col175548
75549,col175549
75550,col175550
75551,col175551
75552,col175552
75553,col175553
75554,col175554
75555,col175555
75556,col175556
75557,col175557
75558,col175558
75559,col175559
75560,col175560
75561,col175561
75562,col175562
75563,col175563
75564,col175564
75565,col175565
75566,col175566
75567,col175567
75568,col175568
75569,col175569
75570,col175570
75571,col175571
75572,col175572
75573,col175573
75574,col175574
75575,col175575
75576,col175576
75577,col175577
75578,col175578
75579,col175579
75580,col175580
75581,col175581
75582,col175582
75583,col175583
75584,col175584
75585,col175585
75586,col175586
75587,col175587
75588,col175588
75589,col175589
75590,col175590
75591,col175591
75592,col175592
75593,col175593
75594,col175594
75595,col175595
75596,col175596
75597,col175597
75598,col175598
75599,col175599
75600,col175600
75601,col175601
75602,col175602
75603,col175603
75604,col175604
75605,col175605
75606,col175606
75607,col175607
75608,col175608
75609,col175609
75610,col175610
75611,col175611
75612,col175612
75613,col175613
75614,col175614
75615,col175615
75616,col175616
75617,col175617
75618,col175618
75619,col175619
75620,col175620
75621,col175621
75622,col175622
75623,col175623
75624,col175624
75625,col175625
75626,col175626
75627,col175627
75628,col175628
75629,col175629
75630,col175630
75631,col175631
75632,col175632
75633,col175633
75634,col175634
75635,col175635
75636,col175636
75637,col175637
75638,col175638
75639,col175639
75640,col175640
75641,col175641
75642,col175642
75643,col175643
75644,col175644
75645,col175645
75646,col175646
75647,col175647
75648,col175648
75649,col175649
75650,col175650
75651,col175651
75652,col175652
75653,col175653
75654,col175654
75655,col175655
75656,col175656
75657,col175657
75658,col175658
75659,col175659
75660,col175660
75661,col175661
75662,col175662
75663,col175663
75664,col175664
75665,col175665
75666,col175666
75667,col175667
75668,col175668
75669,col175669
75670,col175670
75671,col175671
75672,col175672
75673,col175673
75674,col175674
75675,col175675
75676,col175676
75677,col175677
75678,col175678
75679,col175679
75680,col175680
75681,col175681
75682,col175682
75683,col175683
75684,col175684
75685,col175685
75686,col175686
75687,col175687
75688,col175688
75689,col175689
75690,col175690
75691,col175691
75692,col175692
75693,col175693
75694,col175694
75695,col175695
75696,col175696
75697,col175697
75698,col175698
75699,col175699
75700,col175700
75701,col175701
75702,col175702
75703,col175703
75704,col175704
75705,col175705
75706,col175706
75707,col175707
75708,col175708
75709,col175709
75710,col175710
75711,col175711
75712,col175712
75713,col175713
75714,col175714
75715,col175715
75716,col175716
75717,col175717
75718,col175718
75719,col175719
75720,col175720
75721,col175721
75722,col175722
75723,col175723
75724,col175724
75725,col175725
75726,col175726
75727,col175727
75728,col175728
75729,col175729
75730,col175730
75731,col175731
75732,col175732
75733,col175733
75734,col175734
75735,col175735
75736,col175736
75737,col175737
75738,col175738
75739,col175739
75740,col175740
75741,col175741
75742,col175742
75743,col175743
75744,col175744
75745,col175745
75746,col175746
75747,col175747
75748,col175748
75749,col175749
75750,col175750
75751,col175751
75752,col175752
75753,col175753
75754,col175754
75755,col175755
75756,col175756
75757,col175757
75758,col175758
75759,col175759
75760,col175760
75761,col175761
75762,col175762
75763,col175763
75764,col175764
75765,col175765
75766,col175766
75767,col175767
75768,col175768
75769,col175769
75770,col175770
75771,col175771
75772,col175772
75773,col175773
75774,col175774
75775,col175775
75776,col175776
75777,col175777
75778,col175778
75779,col175779
75780,col175780
75781,col175781
75782,col175782
75783,col175783
75784,col175784
75785,col175785
75786,col175786
75787,col175787
75788,col175788
75789,col175789
75790,col175790
75791,col175791
75792,col175792
75793,col175793
75794,col175794
75795,col175795
75796,col175796
75797,col175797
75798,col175798
75799,col175799
75800,col175800
75801,col175801
75802,col175802
75803,col175803
75804,col175804
75805,col175805
75806,col175806
75807,col175807
75808,col175808
75809,col175809
75810,col175810
75811,col175811
75812,col175812
75813,col175813
75814,col175814
75815,col175815
75816,col175816
75817,col175817
75818,col175818
75819,col175819
75820,col175820
75821,col175821
75822,col175822
75823,col175823
75824,col175824
75825,col175825
75826,col175826
75827,col175827
75828,col175828
75829,col175829
75830,col175830
75831,col175831
75832,col175832
75833,col175833
75834,col175834
75835,col175835
75836,col175836
75837,col175837
75838,col175838
75839,col175839
75840,col175840
75841,col175841
75842,col175842
75843,col175843
75844,col175844
75845,col175845
75846,col175846
75847,col175847
75848,col175848
75849,col175849
75850,col175850
75851,col175851
75852,col175852
75853,col175853
75854,col175854
75855,col175855
75856,col175856
75857,col175857
75858,col175858
75859,col175859
75860,col175860
75861,col175861
75862,col175862
75863,col175863
75864,col175864
75865,col175865
75866,col175866
75867,col175867
75868,col175868
75869,col175869
75870,col175870
75871,col175871
75872,col175872
75873,col175873
75874,col175874
75875,col175875
75876,col175876
75877,col175877
75878,col175878
75879,col175879
75880,col175880
75881,col175881
75882,col175882
75883,col175883
75884,col175884
75885,col175885
75886,col175886
75887,col175887
75888,col175888
75889,col175889
75890,col175890
75891,col175891
75892,col175892
75893,col175893
75894,col175894
75895,col175895
75896,col175896
75897,col175897
75898,col175898
75899,col175899
75900,col175900
75901,col175901
75902,col175902
75903,col175903
75904,col175904
75905,col175905
75906,col175906
75907,col175907
75908,col175908
75909,col175909
75910,col175910
75911,col175911
75912,col175912
75913,col175913
75914,col175914
75915,col175915
75916,col175916
75917,col175917
75918,col175918
75919,col175919
75920,col175920
75921,col175921
75922,col175922
75923,col175923
75924,col175924
75925,col175925
75926,col175926
75927,col175927
75928,col175928
75929,col175929
75930,col175930
75931,col175931
75932,col175932
75933,col175933
75934,col175934
75935,col175935
75936,col175936
75937,col175937
75938,col175938
75939,col175939
75940,col175940
75941,col175941
75942,col175942
75943,col175943
75944,col175944
75945,col175945
75946,col175946
75947,col175947
75948,col175948
75949,col175949
75950,col175950
75951,col175951
75952,col175952
75953,col175953
75954,col175954
75955,col175955
75956,col175956
75957,col175957
75958,col175958
75959,col175959
75960,col175960
75961,col175961
75962,col175962
75963,col175963
75964,col175964
75965,col175965
75966,col175966
75967,col175967
75968,col175968
75969,col175969
75970,col175970
75971,col175971
75972,col175972
75973,col175973
75974,col175974
75975,col175975
75976,col175976
75977,col175977
75978,col175978
75979,col175979
75980,col175980
75981,col175981
75982,col175982
75983,col175983
75984,col175984
75985,col175985
75986,col175986
75987,col175987
75988,col175988
75989,col175989
75990,col175990
75991,col175991
75992,col175992
75993,col175993
75994,col175994
75995,col175995
75996,col175996
75997,col175997
75998,col175998
75999,col175999
76000,col176000
76001,col176001
76002,col176002
76003,col176003
76004,col176004
76005,col176005
76006,col176006
76007,col176007
76008,col176008
76009,col176009
76010,col176010
76011,col176011
76012,col176012
76013,col176013
76014,col176014
76015,col176015
76016,col176016
76017,col176017
76018,col176018
76019,col176019
76020,col176020
76021,col176021
76022,col176022
76023,col176023
76024,col176024
76025,col176025
76026,col176026
76027,col176027
76028,col176028
76029,col176029
76030,col176030
76031,col176031
76032,col176032
76033,col176033
76034,col176034
76035,col176035
76036,col176036
76037,col176037
76038,col176038
76039,col176039
76040,col176040
76041,col176041
76042,col176042
76043,col176043
76044,col176044
76045,col176045
76046,col176046
76047,col176047
76048,col176048
76049,col176049
76050,col176050
76051,col176051
76052,col176052
76053,col176053
76054,col176054
76055,col176055
76056,col176056
76057,col176057
76058,col176058
76059,col176059
76060,col176060
76061,col176061
76062,col176062
76063,col176063
76064,col176064
76065,col176065
76066,col176066
76067,col176067
76068,col176068
76069,col176069
76070,col176070
76071,col176071
76072,col176072
76073,col176073
76074,col176074
76075,col176075
76076,col176076
76077,col176077
76078,col176078
76079,col176079
76080,col176080
76081,col176081
76082,col176082
76083,col176083
76084,col176084
76085,col176085
76086,col176086
76087,col176087
76088,col176088
76089,col176089
76090,col176090
76091,col176091
76092,col176092
76093,col176093
76094,col176094
76095,col176095
76096,col176096
76097,col176097
76098,col176098
76099,col176099
76100,col176100
76101,col176101
76102,col176102
76103,col176103
76104,col176104
76105,col176105
76106,col176106
76107,col176107
76108,col176108
76109,col176109
76110,col176110
76111,col176111
76112,col176112
76113,col176113
76114,col176114
76115,col176115
76116,col176116
76117,col176117
76118,col176118
76119,col176119
76120,col176120
76121,col176121
76122,col176122
76123,col176123
76124,col176124
76125,col176125
76126,col176126
76127,col176127
76128,col176128
76129,col176129
76130,col176130
76131,col176131
76132,col176132
76133,col176133
76134,col176134
76135,col176135
76136,col176136
76137,col176137
76138,col176138
76139,col176139
76140,col176140
76141,col176141
76142,col176142
76143,col176143
76144,col176144
76145,col176145
76146,col176146
76147,col176147
76148,col176148
76149,col176149
76150,col176150
76151,col176151
76152,col176152
76153,col176153
76154,col176154
76155,col176155
76156,col176156
76157,col176157
76158,col176158
76159,col176159
76160,col176160
76161,col176161
76162,col176162
76163,col176163
76164,col176164
76165,col176165
76166,col176166
76167,col176167
76168,col176168
76169,col176169
76170,col176170
76171,col176171
76172,col176172
76173,col176173
76174,col176174
76175,col176175
76176,col176176
76177,col176177
76178,col176178
76179,col176179
76180,col176180
76181,col176181
76182,col176182
76183,col176183
76184,col176184
76185,col176185
76186,col176186
76187,col176187
76188,col176188
76189,col176189
76190,col176190
76191,col176191
76192,col176192
76193,col176193
76194,col176194
76195,col176195
76196,col176196
76197,col176197
76198,col176198
76199,col176199
76200,col176200
76201,col176201
76202,col176202
76203,col176203
76204,col176204
76205,col176205
76206,col176206
76207,col176207
76208,col176208
76209,col176209
76210,col176210
76211,col176211
76212,col176212
76213,col176213
76214,col176214
76215,col176215
76216,col176216
76217,col176217
76218,col176218
76219,col176219
76220,col176220
76221,col176221
76222,col176222
76223,col176223
76224,col176224
76225,col176225
76226,col176226
76227,col176227
76228,col176228
76229,col176229
76230,col176230
76231,col176231
76232,col176232
76233,col176233
76234,col176234
76235,col176235
76236,col176236
76237,col176237
76238,col176238
76239,col176239
76240,col176240
76241,col176241
76242,col176242
76243,col176243
76244,col176244
76245,col176245
76246,col176246
76247,col176247
76248,col176248
76249,col176249
76250,col176250
76251,col176251
76252,col176252
76253,col176253
76254,col176254
76255,col176255
76256,col176256
76257,col176257
76258,col176258
76259,col176259
76260,col176260
76261,col176261
76262,col176262
76263,col176263
76264,col176264
76265,col176265
76266,col176266
76267,col176267
76268,col176268
76269,col176269
76270,col176270
76271,col176271
76272,col176272
76273,col176273
76274,col176274
76275,col176275
76276,col176276
76277,col176277
76278,col176278
76279,col176279
76280,col176280
76281,col176281
76282,col176282
76283,col176283
76284,col176284
76285,col176285
76286,col176286
76287,col176287
76288,col176288
76289,col176289
76290,col176290
76291,col176291
76292,col176292
76293,col176293
76294,col176294
76295,col176295
76296,col176296
76297,col176297
76298,col176298
76299,col176299
76300,col176300
76301,col176301
76302,col176302
76303,col176303
76304,col176304
76305,col176305
76306,col176306
76307,col176307
76308,col176308
76309,col176309
76310,col176310
76311,col176311
76312,col176312
76313,col176313
76314,col176314
76315,col176315
